key,tagNumber,name,description,area,facility,system,parentTag,classId,className,tagDiscipline,project,labels,classViewExtId,cfihosTagClassCode,avejaTagStatus,useProjectStatus,purchaseOrderNo,originatingContractor,dateInstalled,updatedDate
23-YAHH-96134-02,23-YAHH-96134-02,23-YAHH-96134-02,VRD - PH 1STSTG MOTOR JOURN BRG DE : VIBRATION ALARM HIGH HIGH,23,Valhall PH,,23-YT-96134-02,11405,,YAHH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
45-HV-92510-01,45-HV-92510-01,45-HV-92510-01,VRD - PH 1STSTGSUCTCOOL SHELL PSV IN,45,Valhall PH,,23-HA-9103,4418,,HV,VRD,tag,Tag,,Inactive,N,8309,,26/06/2009 15:36,08/10/2015 08:48
23-EZSH-92551A,23-EZSH-92551A,23-EZSH-92551A,VRD - PH 1STSTGDISCHCLR GAS OUT,23,Valhall PH,,23-ESDV-92551A,4643,,EZSH,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-PSV-96192,23-PSV-96192,23-PSV-96192,VRD - PH 1STSTG COMP MAIN OIL PUMP,23,Valhall PH,,23-TX-9103,11517,,PSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,16/12/2016 07:52
23-LTX-92529,23-LTX-92529,23-LTX-92529,VRD - PH 1STSTGSCRUB I-FACE,23,Valhall PH,,23-LE-92529,4613,,LTX,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PALL-96186,23-PALL-96186,23-PALL-96186,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,23,Valhall PH,,23-FO-96186,11275,,PALL,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-PT-96160-01,23-PT-96160-01,23-PT-96160-01,VRD - PH 1STSTG COMP SEPAR GAS,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-YXY-92445-05,23-YXY-92445-05,23-YXY-92445-05,VRD - PH 1STSTGSUCTCOOL GAS IN,23,Valhall PH,,23-YSV-92445,6213,,YXY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,12/01/2017 09:57
23-LI-96182-01,23-LI-96182-01,23-LI-96182-01,LEVEL INDICATOR,23,Valhall PH,,23-TX-9103,4442,,LI,VRD,tag,Tag,,Inactive,N,,,20/03/2013 08:57,26/09/2014 12:52
23-YAHH-96133-02,23-YAHH-96133-02,23-YAHH-96133-02,VRD - PH 1STSTG MOTOR JOURN BRG NDE : VIBRATION ALARM HIGH HIGH,23,Valhall PH,,23-YT-96133-02,11405,,YAHH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TT-96147-02,23-TT-96147-02,23-TT-96147-02,VRD - PH 1STSTG COMP SEAL GAS HTR,23,Valhall PH,,23-FE-9122,4588,,TT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/10/2017 14:00
23-PAH-96150-01,23-PAH-96150-01,23-PAH-96150-01,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH,23,Valhall PH,,23-PT-96150-01,11405,,PAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-CB-9103B,23-CB-9103B,23-CB-9103B,VRD - 1ST STAGE COMPRESSOR LUBE OIL FILTER B,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,6230,,CB,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
45-PAH-92508,45-PAH-92508,45-PAH-92508,VRD - PH 1STSTGSUCTCOOL COOLMED OUT : PRESSURE ALARM HIGH,45,Valhall PH,,45-PT-92508,11405,,PAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TAH-96147-02,23-TAH-96147-02,23-TAH-96147-02,VRD - PH 1STSTG COMP SEAL GAS HTR : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TT-96147-02,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,26/10/2017 14:00
23-YE-96106-02,23-YE-96106-02,23-YE-96106-02,VRD - PH 1STSTG COMP JOURN BRG NDE,23,Valhall PH,,23-KA-9101,4621,,YE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
48-SU-9106,48-SU-9106,48-SU-9106,VRD - 1ST STAGE COMP WATER MIST AIR CYLINDER 2,48,Valhall PH,,48-SU-9113,6320,,SU,VRD,tag,Tag,,Active,N,8309,,20/11/2009 14:54,08/10/2015 13:37
23-FI-92512A,23-FI-92512A,23-FI-92512A,VRD PH,23,Valhall PH,,23-FT-92512,4382,,FI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:13,14/08/2015 14:36
23-LT-96182-02,23-LT-96182-02,23-LT-96182-02,VRD - PH 1STSTG COMP LO RES,23,Valhall PH,,23-LI-96182-01,4469,,LT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-PI-92531,23-PI-92531,23-PI-92531,SOFT TAG VRD - PH 1STSTGCOMP SUCTION,23,Valhall PH,,23-PT-92531,11275,,PI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:14,09/10/2015 11:56
23-ZT-96121-03,23-ZT-96121-03,23-ZT-96121-03,VRD - PH 1STSTGGEAR SHAFT AXIAL POS,23,Valhall PH,,23-ZE-96121-03,4649,,ZT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TE-96136-09,23-TE-96136-09,23-TE-96136-09,VRD - PH 1STSTG MOTOR WINDINGS W SP,23,Valhall PH,,23-KA-9101-M01,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-TT-96181-03,23-TT-96181-03,23-TT-96181-03,VRD - PH 1STSTG COMP LO HEADER,23,Valhall PH,,23-TE-96181-03,4580,,TT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
48-ZSL-96966B,48-ZSL-96966B,48-ZSL-96966B,VRD - PH STG1 COMPENCL AIR IN DAMPER,48,Valhall PH,,48-XY-96966B,4646,,ZSL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-ZAH-96121-02,23-ZAH-96121-02,23-ZAH-96121-02,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH,23,Valhall PH,,23-ZT-96121-02,11405,,ZAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-TAL-92539,23-TAL-92539,23-TAL-92539,VRD - PH 1STSTGCOMP DISCHARGE : TEMPERATURE ALARM LOW,23,Valhall PH,,23-TT-92539,11405,,TAL,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 13:13
23-TAHH-96116-01,23-TAHH-96116-01,23-TAHH-96116-01,VRD - PH 1STSTGGEAR THRUST BRG OUT : TEMPERATURE ALARM HIGH HIGH,23,Valhall PH,,23-TE-96116-01,11405,,TAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-EZSM-92521,23-EZSM-92521,23-EZSM-92521,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,23,Valhall PH,,23-ESDV-92521,9265,,EZSM,VRD,tag,Tag,,Inactive,N,8309,,26/06/2009 15:36,08/10/2015 10:03
23-PAH-96156-02,23-PAH-96156-02,23-PAH-96156-02,VRD - PH 1STSTG COMP OUTER SEAL DE : PRESSURE ALARM HIGH,23,Valhall PH,,23-PT-96156-02,11405,,PAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-PAL-96186-03,23-PAL-96186-03,23-PAL-96186-03,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,23,Valhall PH,,23-PT-96186-03,11405,,PAL,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 13:13
23-LEX-92529-MB,23-LEX-92529-MB,23-LEX-92529-MB,VRD - PH 1STSTGSCRUB I-FACE,23,Valhall PH,,23-LE-92529,4606,,LEX,VRD,tag,Tag,,Active,N,8309,,05/10/2009 17:21,14/08/2015 14:36
23-FT-92537-02,23-FT-92537-02,23-FT-92537-02,VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-FE-92537,4400,,FT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-ESDP-92551B,23-ESDP-92551B,23-ESDP-92551B,VRD - PH 1STSTGDISCHCLR GAS OUT EQ,23,Valhall PH,,23-ESDV-92551B,6193,,ESDP,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PAL-96153,23-PAL-96153,23-PAL-96153,VRD - PH 1STSTG COMP INNER SEAL : PRESSURE ALARM LOW,23,Valhall PH,,23-PT-96153,11405,,PAL,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 13:13
23-TE-96136-07,23-TE-96136-07,23-TE-96136-07,VRD - PH 1STSTG MOTOR WINDINGS W,23,Valhall PH,,23-KA-9101-M01,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-PIC-92538-05,23-PIC-92538-05,23-PIC-92538-05,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,23,Valhall PH,,23-PV-92538,11275,,PIC,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-ESDV-92501A,23-ESDV-92501A,23-ESDV-92501A,VRD - PH 1STSTGSUCTCLR GAS IN,23,Valhall PH,,23-HA-9103,11508,,ESDV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,05/05/2017 09:46
23-PDT-96180,23-PDT-96180,23-PDT-96180,VRD - PH 1STSTG OIL FILTER,23,Valhall PH,,23-CB-9103A,4507,,PDT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
PH-S-1400,PH-S-1400,PH-S-1400,VRD - FLAME ARRESTOR (IN LINE TYPE),,Valhall PH,,23-TX-9103,6699,,,VRD,tag,Tag,,Active,N,9137,,26/06/2009 15:36,08/06/2015 10:53
23-TAH-96116-03,23-TAH-96116-03,23-TAH-96116-03,VRD - PH 1STSTGGEAR THRUST BRG OUT : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96116-03,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
45-HV-92510-03,45-HV-92510-03,45-HV-92510-03,VRD - PH 1STSTGSUCTCOOL SHELL PSV OUT,45,Valhall PH,,23-HA-9103,4418,,HV,VRD,tag,Tag,,Inactive,N,8309,,26/06/2009 15:36,08/10/2015 08:48
23-PAL-96186-02,23-PAL-96186-02,23-PAL-96186-02,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,23,Valhall PH,,23-PT-96186-02,11405,,PAL,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-TSHH-96147,23-TSHH-96147,23-TSHH-96147,VRD - COMPRESSOR SEAL GAS HEATER OVERTEMPERATURE,23,Valhall PH,,23-FE-9122,4575,,TSHH,VRD,tag,Tag,,Inactive,N,,,22/09/2010 17:10,08/10/2015 10:03
23-TE-96113-01,23-TE-96113-01,23-TE-96113-01,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,23,Valhall PH,,23-DB-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-XZSH-92748,23-XZSH-92748,23-XZSH-92748,VRD - PH OFFGAS TO 1STSTGSUCTCOOLER,23,Valhall PH,,23-XV-92748,4643,,XZSH,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-FO-96101,23-FO-96101,23-FO-96101,VRD - PH 1STSTG LUBE OIL SUPP,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PI-96160-03,23-PI-96160-03,23-PI-96160-03,SOFT TAG VRD - PH 1STSTG COMP SEPAR GAS,23,Valhall PH,,23-PT-96160-03,11275,,PI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:15,09/10/2015 11:56
23-ESDV-92501B-PST,23-ESDV-92501B-PST,23-ESDV-92501B-PST,SOFT TAG VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,23,Valhall PH,,23-ESDV-92501B,11275,,ESDV,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-HV-92528-01,23-HV-92528-01,23-HV-92528-01,VRD - PH 1STSTGSUCTSCRB PSV INLET,23,Valhall PH,,23-PSV-92528,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:42
45-PT-92508,45-PT-92508,45-PT-92508,VRD - PH 1STSTGSUCTCOOL COOLMED OUT,45,Valhall PH,,23-HA-9103,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,19/08/2016 11:44
23-TI-92602,23-TI-92602,23-TI-92602,SOFT TAG VRD - PH 1STSTGDISCCOOL GAS IN,23,Valhall PH,,23-TT-92602,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:15,09/10/2015 11:56
23-EZSM-92551A,23-EZSM-92551A,23-EZSM-92551A,VRD - PH 1STSTGDISCHCLR GAS OUT,23,Valhall PH,,23-ESDV-92551A,9265,,EZSM,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-YI-96105-01,23-YI-96105-01,23-YI-96105-01,SOFT TAG VRD - PH 1STSTG COMP JOURN BRG DE,23,Valhall PH,,23-YE-96105-01,11275,,YI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:17,09/10/2015 11:56
23-TAH-96181-03,23-TAH-96181-03,23-TAH-96181-03,VRD - PH 1STSTG COMP LO HEADER : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TT-96181-03,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-ZS-96142C,23-ZS-96142C,23-ZS-96142C,VRD - PH 1STSTG COMPR ENCL DOOR C,23,Valhall PH,,23-1ST STAGE COMP ENCLOSURE-PH,4642,,ZS,VRD,tag,Tag,,Inactive,N,8309,,26/06/2009 15:36,08/10/2015 10:03
23-TI-92539,23-TI-92539,23-TI-92539,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-TT-92539,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:15,09/10/2015 11:56
48-PCV-96964,48-PCV-96964,48-PCV-96964,VRD - PH STG1 COMPENCL WTR MIST TK,48,Valhall PH,,48-TB-9159,4494,,PCV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,17/01/2017 12:26
23-FT-92512,23-FT-92512,23-FT-92512,VRD - PH 1STSTGSUCTCOOL GAS IN,23,Valhall PH,,23-HA-9103,4400,,FT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FE-96167,23-FE-96167,23-FE-96167,VRD - PH 1STSTG COMPR BAL PISTON LEAK,23,Valhall PH,,23-FT-96167,4379,,FE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-YI-96119-02,23-YI-96119-02,23-YI-96119-02,SOFT TAG VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,23,Valhall PH,,23-YE-96119-02,11275,,YI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:18,09/10/2015 11:56
23-YSDP-92445,23-YSDP-92445,23-YSDP-92445,VRD - PH 1STSTGSUCTCOOL GAS IN,23,Valhall PH,,23-YSV-92445,9287,,YSDP,VRD,tag,Tag,,Active,N,8309,,05/10/2009 17:21,14/08/2015 14:36
23-YPV-92545,23-YPV-92545,23-YPV-92545,VRD - PH 1STSTGDISCHCOOLER B/D,23,Valhall PH,,23-YSV-92545,4524,,YPV,VRD,tag,Tag,,Inactive,N,,,17/10/2012 12:20,08/10/2015 10:04
23-ZAHH-96121-02,23-ZAHH-96121-02,23-ZAHH-96121-02,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,23,Valhall PH,,23-ZT-96121-02,11405,,ZAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
45-HV-92612-02,45-HV-92612-02,45-HV-92612-02,VRD - PH 1STSTGDISCCOOL CM PSV INLET,45,Valhall PH,,45-PSV-92612,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:39
23-KA-9101-EPH,23-KA-9101-EPH,23-KA-9101-EPH,VRD - PH 1ST STG EXPCOMPR POLY HEAD,23,Valhall PH,,23-KA-9101,6284,,KA,VRD,tag,Tag,,Active,N,,,31/08/2009 19:25,08/10/2015 15:05
23-LAH-92529-02,23-LAH-92529-02,23-LAH-92529-02,VRD - PH 1STSTGSCRUB I-FACE TOPLIQ : LEVEL ALARM HIGH,23,Valhall PH,,23-LT-92529-02,11405,,LAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-TX-96167,23-TX-96167,23-TX-96167,DRAIN POT FOR 23-PDT-96167,23,Valhall PH,,23-PDT-96167,6326,,TX,VRD,tag,Tag,,Active,N,,,16/05/2014 14:27,17/07/2014 09:08
23-FAH-96158,23-FAH-96158,23-FAH-96158,VRD - PH 1STSTG COMP BUFFER GAS DE : FLOW ALARM HIGH,23,Valhall PH,,23-FT-96158,11405,,FAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-EZSL-92551B,23-EZSL-92551B,23-EZSL-92551B,VRD - PH 1STSTGDISCHCLR GAS OUT EQ,23,Valhall PH,,23-ESDV-92551B,4646,,EZSL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-KA-9101-M01-60A,23-KA-9101-M01-60A,23-KA-9101-M01-60A,SOFT TAG VRD - PH HV SWGR 1STSTG MTR CURRENT,23,Valhall PH,,23-KA-9101-M01,11275,,KA,VRD,tag,Tag,,Active,N,,,05/10/2009 17:21,09/10/2015 11:56
23-CB-9129B,23-CB-9129B,23-CB-9129B,VRD - 1ST STAGE COMPRESSOR NITROGEN FILTER B,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,6230,,CB,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
45-TI-92606,45-TI-92606,45-TI-92606,SOFT TAG VRD - PH 1STSTGDISCCLR COOLMED SPLY,45,Valhall PH,,45-TT-92606,11275,,TI,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-TY-92604B,23-TY-92604B,23-TY-92604B,VRD - PH 1STSTGDISCCOOL COOLMED IN,23,Valhall PH,,23-TV-92604B,6212,,TY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-TAL-96181-02,23-TAL-96181-02,23-TAL-96181-02,VRD - PH 1STSTG COMP LO HEADER : TEMPERATURE ALARM LOW,23,Valhall PH,,23-TT-96181-02,11405,,TAL,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-FE-92537,23-FE-92537,23-FE-92537,VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4379,,FE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FIC-92543-04,23-FIC-92543-04,23-FIC-92543-04,SOFT TAG VRD - PH 1STSTGCMP FIRST ANTSRG DEV,23,Valhall PH,,23-FV-92543,11275,,FIC,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-TE-96102-01,23-TE-96102-01,23-TE-96102-01,VRD - PH 1STSTG COMPR JOURN BRG NDE,23,Valhall PH,,23-KA-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-ZT-92543,23-ZT-92543,23-ZT-92543,VRD - PH 1STSTGCOMP ANTI-SURGE,23,Valhall PH,,23-FV-92543,4649,,ZT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-HV-92527-03,23-HV-92527-03,23-HV-92527-03,VRD - PH 1STSTGSUCTSCRB PSV OUTLET,23,Valhall PH,,23-PSV-92527,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:42
23-YZSH-92445,23-YZSH-92445,23-YZSH-92445,VRD - PH 1STSTGSUCTCOOL GAS IN,23,Valhall PH,,23-YSV-92445,4643,,YZSH,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,12/01/2017 09:57
23-EZSL-92501B,23-EZSL-92501B,23-EZSL-92501B,VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,23,Valhall PH,,23-ESDV-92501B,4646,,EZSL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-PI-92539,23-PI-92539,23-PI-92539,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-PT-92539,11275,,PI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:14,09/10/2015 11:56
23-ZE-96121-03,23-ZE-96121-03,23-ZE-96121-03,VRD - PH 1STSTGGEAR SHAFT AXIAL POS,23,Valhall PH,,23-DB-9101,4634,,ZE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-LE-92529,23-LE-92529,23-LE-92529,VRD - PH 1STSTGSCRUB I-FACE,23,Valhall PH,,23-VG-9101,4440,,LE,VRD,tag,Tag,,Active,N,8309,,31/08/2009 19:25,11/07/2014 09:25
23-YT-96105-02,23-YT-96105-02,23-YT-96105-02,VRD - PH 1STSTG COMP JOURN BRG DE,23,Valhall PH,,23-YE-96105-02,4627,,YT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-PAHH-92530,23-PAHH-92530,23-PAHH-92530,VRD - PH 1STSTGCOMP SUCT STR : PRESSURE ALARM HIGH HIGH,23,Valhall PH,,23-PDT-92530,11405,,PAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-TI-96136-05,23-TI-96136-05,23-TI-96136-05,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS V,23,Valhall PH,,23-TE-96136-05,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-PSV-96191,23-PSV-96191,23-PSV-96191,VRD - PH 1STSTG COMP MAIN OIL PUMP,23,Valhall PH,,23-TX-9103,11517,,PSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,16/12/2016 07:52
23-PT-96157-02,23-PT-96157-02,23-PT-96157-02,VRD - PH 1STSTG COMP OUTER SEAL NDE,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-LT-92523-02,23-LT-92523-02,23-LT-92523-02,VRD - PH 1STSTGSUCTSCRUBBER,23,Valhall PH,,23-LI-92523,4469,,LT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-PT-92537-MB,23-PT-92537-MB,23-PT-92537-MB,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-PT-92537,11275,,PT,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-AE-92527-S1,23-AE-92527-S1,23-AE-92527-S1,VRD - PH 1STSTGSUCT SCRUB INLET,23,Valhall PH,,23-VG-9101,4330,,AE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-TT-92604B,23-TT-92604B,23-TT-92604B,VRD - PH 1STSTGDISCCOOL COOLMED IN,23,Valhall PH,,230900,4580,,TT,VRD,tag,Tag,,Inactive,N,,,08/02/2013 13:18,08/10/2015 08:48
23-HS-92501B-05,23-HS-92501B-05,23-HS-92501B-05,VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,23,Valhall PH,,23-ESDV-92501B,4414,,HS,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-LI-92523,23-LI-92523,23-LI-92523,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER,23,Valhall PH,,23-VG-9101,11275,,LI,VRD,tag,Tag,,Active,N,,,20/03/2013 08:57,09/10/2015 11:56
23-ZE-96121-01,23-ZE-96121-01,23-ZE-96121-01,VRD - PH 1STSTGGEAR SHAFT AXIAL POS,23,Valhall PH,,23-DB-9101,4634,,ZE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-FS-92543-03,23-FS-92543-03,23-FS-92543-03,VRD - PH 1STSTG CCC S/D EXC SURGE,23,Valhall PH,,23-FIC-92543,4379,,FS,VRD,tag,Tag,,Active,N,,,09/05/2012 17:16,09/12/2013 12:53
23-PAHH-96157-01,23-PAHH-96157-01,23-PAHH-96157-01,VRD - PH 1STSTG COMP OUTER SEAL NDE : PRESSURE ALARM HIGH HIGH,23,Valhall PH,,23-PT-96157-01,11405,,PAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
45-TI-92139B,45-TI-92139B,45-TI-92139B,VRD - PH 1STSTGCOMPR CM FROM LUBEOIL,45,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4565,,TI,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,18/01/2017 07:12
23-PT-92521-11,23-PT-92521-11,23-PT-92521-11,VRD - PH V-MAP PRESSURE INPUT 1STSTGSUCTSCRUB LIQ OUT,23,Valhall PH,,23-PT-92521,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,29/08/2014 10:32
23-TAHH-96104,23-TAHH-96104,23-TAHH-96104,SOFT TAG VRD - PH 1STSTG COMP THRUST BRG OUT,23,Valhall PH,,23-FG-96104,11275,,TAHH,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
45-FE-92506,45-FE-92506,45-FE-92506,VRD - PH 1STSTGSUCTCOOL COOLMED IN,45,Valhall PH,,45-FT-92506,4379,,FE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,13/01/2015 15:10
45-PDI-92506,45-PDI-92506,45-PDI-92506,SOFT TAG VRD - PH 1STSTGSUCTCOOL SHELL,45,Valhall PH,,45-PDT-92506,11275,,PDI,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-LAH-92521,23-LAH-92521,23-LAH-92521,VRD - PH 1STSTGSUCTSCRUBBER LEVEL : LEVEL ALARM HIGH,23,Valhall PH,,23-LT-92521,11405,,LAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 13:14
23-YAH-96118-01,23-YAH-96118-01,23-YAH-96118-01,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96118-01,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
