key,name,description,externalId,timeSeriesType,assetName,facility,assetDescription,isString,isStep,pi_tag,pi_pointId,pi_sourceTag,pi_pointSource,pi_archiving,engunits,asset_externalId,sourceId,source
pi:160726,23-PT-96157:Z.X1.Value,PH 1st Stg Outer Seal NDE,VAL_23-PT-96157:Z.X1.Value,PI,23-PT-96157-01,,PH 1st Stg Outer Seal NDE,FALSE,FALSE,VAL_23-PT-96157:Z.X1.Value,160726,,VLH_PCN1,1,,23-PT-96157-01,pi:160726,akerbp
pi:160585,23-NY-96144-10:VALUE,PH (CBM) Phase A Positive Qmax,VAL_23-NY-96144-10:VALUE,PI,23-NY-96144,,PH (CBM) Phase A Positive Qmax,FALSE,FALSE,VAL_23-NY-96144-10:VALUE,160585,,VLH_PCN5,1,mV,23-NY-96144,pi:160585,akerbp
pi:160907,23-TT-96102-03:Z.X.Value,PH 1stStg Comp Journ BRG NDE,VAL_23-TT-96102-03:Z.X.Value,PI,23,,PH 1stStg Comp Journ BRG NDE,FALSE,FALSE,VAL_23-TT-96102-03:Z.X.Value,160907,,LAB-WAS-VAL,1,,23,pi:160907,akerbp
pi:160267,23-KA-9101-M01-62B:X.Value,PH HV SWGR 1stStg Comp Mtr,VAL_23-KA-9101-M01-62B:X.Value,PI,23-KA-9101-M01-62B,,PH HV SWGR 1stStg Comp Mtr,FALSE,FALSE,VAL_23-KA-9101-M01-62B:X.Value,160267,,VLH_PCN1,1,MW,23-KA-9101-M01-62B,pi:160267,akerbp
pi:160206,23-GK-9107A-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PH 1stStg Comp Encl Cooling UnitA,VAL_23-GK-9107A-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PI,23-GK-9107A-M01,,PH 1stStg Comp Encl Cooling UnitA,FALSE,FALSE,VAL_23-GK-9107A-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,160206,,VLH_PCN1,1,,23-GK-9107A-M01,pi:160206,akerbp
pi:160219,23-KA-9101_APR:VALUE,PH (CBM) 1st Stage ActPress Ratio,VAL_23-KA-9101_APR:VALUE,PI,23-KA-9101,,PH (CBM) 1st Stage ActPress Ratio,FALSE,FALSE,VAL_23-KA-9101_APR:VALUE,160219,,VLH_PCN5,1,ratio,23-KA-9101,pi:160219,akerbp
pi:160700,23-PT-92532:X.Value,PH 1stStgComp Suction,VAL_23-PT-92532:X.Value,PI,23-PT-92532,,PH 1stStgComp Suction,FALSE,FALSE,VAL_23-PT-92532:X.Value,160700,,VLH_PCN1,1,bar,23-PT-92532,pi:160700,akerbp
pi:161018,23-YA-96117-01:Z.X.Value,PH 1stStg Gear1 Journ BRG DE,VAL_23-YA-96117-01:Z.X.Value,PI,23,,PH 1stStg Gear1 Journ BRG DE,FALSE,FALSE,VAL_23-YA-96117-01:Z.X.Value,161018,,LAB-WAS-VAL,1,,23,pi:161018,akerbp
pi:160104,23_PT_92531:Z.X.Value,PH 1stStgComp Suction,VAL_23_PT_92531:Z.X.Value,PI,23-PT-92531,,PH 1stStgComp Suction,FALSE,FALSE,VAL_23_PT_92531:Z.X.Value,160104,,VLH_PCN1,1,,23-PT-92531,pi:160104,akerbp
pi:160522,23-LT-92529-03:X.Value,PH 1stStgScrub I-face TopFoam,VAL_23-LT-92529-03:X.Value,PI,23-LT-92529-03,,PH 1stStgScrub I-face TopFoam,FALSE,FALSE,VAL_23-LT-92529-03:X.Value,160522,,VLH_PCN1,1,,23-LT-92529-03,pi:160522,akerbp
pi:160720,23-PT-96149:Z.X1.Value,PH 1st Stage Comp Inner Seal DE,VAL_23-PT-96149:Z.X1.Value,PI,23-PT-96149-01,,PH 1st Stage Comp Inner Seal DE,FALSE,FALSE,VAL_23-PT-96149:Z.X1.Value,160720,,VLH_PCN1,1,,23-PT-96149-01,pi:160720,akerbp
pi:160034,23_FIC_92543_05:Z.X.Value,PH 1stStgComp First AntSrg CountTot,VAL_23_FIC_92543_05:Z.X.Value,PI,23-FIC-92543,,PH 1stStgComp First AntSrg CountTot,FALSE,FALSE,VAL_23_FIC_92543_05:Z.X.Value,160034,,VLH_PCN1,1,,23-FIC-92543,pi:160034,akerbp
pi:160572,23-LY-92529_SILch0_SC0_TY1SP:VALUE,PH (Profiler) Shutdown Channel 0 - Tube y1 Setpoint,VAL_23-LY-92529_SILch0_SC0_TY1SP:VALUE,PI,23-LE-92529,,PH (Profiler) Shutdown Channel 0 - Tube y1 Setpoint,FALSE,FALSE,VAL_23-LY-92529_SILch0_SC0_TY1SP:VALUE,160572,,VLH_PCN5,1,,23-LE-92529,pi:160572,akerbp
pi:191092,23-TT-92604A:X.Value,PH 1stStgDiscCool Gas Out Output,VAL_23-TT-92604A:X.Value,PI,23-TT-92604A,,PH 1stStgDiscCool Gas Out Output,FALSE,FALSE,VAL_23-TT-92604A:X.Value,191092,,VLH_PCN1,1,degC,23-TT-92604A,pi:191092,akerbp
pi:160649,23-PDT-96167:X.Value,PH 1stStg Comp Balance Piston,VAL_23-PDT-96167:X.Value,PI,23-PDT-96167,,PH 1stStg Comp Balance Piston,FALSE,FALSE,VAL_23-PDT-96167:X.Value,160649,,VLH_PCN1,1,mbar,23-PDT-96167,pi:160649,akerbp
pi:160235,23-KA-9101-M01_Current_L1:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ Current (L1),VAL_23-KA-9101-M01_Current_L1:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ Current (L1),FALSE,FALSE,VAL_23-KA-9101-M01_Current_L1:VALUE,160235,,VLH_PCN5,1,A,23-KA-9101-M01,pi:160235,akerbp
pi:160910,23-TT-96104-01:Z.X.Value,PH 1stStg Comp Thrust BRG OUT,VAL_23-TT-96104-01:Z.X.Value,PI,23,,PH 1stStg Comp Thrust BRG OUT,FALSE,FALSE,VAL_23-TT-96104-01:Z.X.Value,160910,,LAB-WAS-VAL,1,,23,pi:160910,akerbp
pi:160650,23-PDT-96180:X.Value,PH 1st Stg Lube Oil Filter,VAL_23-PDT-96180:X.Value,PI,23-PDT-96180,,PH 1st Stg Lube Oil Filter,FALSE,FALSE,VAL_23-PDT-96180:X.Value,160650,,VLH_PCN1,1,,23-PDT-96180,pi:160650,akerbp
pi:160915,23-TT-96112-03:Z.X.Value,PH 1stStg Comp 1 Journ BRG NDE,VAL_23-TT-96112-03:Z.X.Value,PI,23,,PH 1stStg Comp 1 Journ BRG NDE,FALSE,FALSE,VAL_23-TT-96112-03:Z.X.Value,160915,,LAB-WAS-VAL,1,,23,pi:160915,akerbp
pi:160494,23-LIC-92521:Control Module:PD,PH 1stStgSuctScrubber Level Derivate time,VAL_23-LIC-92521:Control Module:PD,PI,23-LIC-92521,,PH 1stStgSuctScrubber Level Derivate time,FALSE,FALSE,VAL_23-LIC-92521:Control Module:PD,160494,,VLH_PCN1,1,s,23-LIC-92521,pi:160494,akerbp
pi:160724,23-PT-96156:Z.X1.Value,PH 1st Stg Outer Seal DE,VAL_23-PT-96156:Z.X1.Value,PI,23-PT-96156-01,,PH 1st Stg Outer Seal DE,FALSE,FALSE,VAL_23-PT-96156:Z.X1.Value,160724,,VLH_PCN1,1,,23-PT-96156-01,pi:160724,akerbp
pi:160234,23-KA-9101-M01_CB_travel_alarm:VALUE,PH (SwitchGear),VAL_23-KA-9101-M01_CB_travel_alarm:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear),FALSE,FALSE,VAL_23-KA-9101-M01_CB_travel_alarm:VALUE,160234,,VLH_PCN5,1,,23-KA-9101-M01,pi:160234,akerbp
pi:160110,23_TT_92532:Z.X.Value,PH 1stStgComp Suction Temp,VAL_23_TT_92532:Z.X.Value,PI,23-TT-92532,,PH 1stStgComp Suction Temp,FALSE,FALSE,VAL_23_TT_92532:Z.X.Value,160110,,VLH_PCN1,1,,23-TT-92532,pi:160110,akerbp
pi:160908,23-TT-96103-01:Z.X.Value,PH 1stStg Comp Thrust BRG IN,VAL_23-TT-96103-01:Z.X.Value,PI,23,,PH 1stStg Comp Thrust BRG IN,FALSE,FALSE,VAL_23-TT-96103-01:Z.X.Value,160908,,LAB-WAS-VAL,1,,23,pi:160908,akerbp
pi:161067,23-ZA-96107-02:Z.X.Value,PH 1stStg Comp Schaft Axial,VAL_23-ZA-96107-02:Z.X.Value,PI,23,,PH 1stStg Comp Schaft Axial,FALSE,FALSE,VAL_23-ZA-96107-02:Z.X.Value,161067,,LAB-WAS-VAL,1,,23,pi:161067,akerbp
pi:160994,23-VA-9110-M01-39:X.Value,PH 1st Stg Oil Seperator Running,VAL_23-VA-9110-M01-39:X.Value,PI,23-VA-9110-M01-39,,PH 1st Stg Oil Seperator Running,FALSE,FALSE,VAL_23-VA-9110-M01-39:X.Value,160994,,VLH_PCN1,1,,23-VA-9110-M01-39,pi:160994,akerbp
pi:160839,23-TIC-96148:Control Module:PD,PH 1stStg Comp Seal Gas Derivate time,VAL_23-TIC-96148:Control Module:PD,PI,23-TIC-96148,,PH 1stStg Comp Seal Gas Derivate time,FALSE,FALSE,VAL_23-TIC-96148:Control Module:PD,160839,,VLH_PCN1,1,s,23-TIC-96148,pi:160839,akerbp
pi:160630,23-PDT-92530:X.Value,PH 1stStgComp Suct Str,VAL_23-PDT-92530:X.Value,PI,23-PDT-92530,,PH 1stStgComp Suct Str,FALSE,FALSE,VAL_23-PDT-92530:X.Value,160630,,VLH_PCN1,1,mbar,23-PDT-92530,pi:160630,akerbp
pi:160231,23-KA-9101-M01_Active_power_kW:VALUE,PH (SwitchGear),VAL_23-KA-9101-M01_Active_power_kW:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear),FALSE,FALSE,VAL_23-KA-9101-M01_Active_power_kW:VALUE,160231,,VLH_PCN5,1,kW,23-KA-9101-M01,pi:160231,akerbp
pi:160673,23-PIC-96153:Z.Y.Value,PH 1stStg Comp Inner Seal Output,VAL_23-PIC-96153:Z.Y.Value,PI,23-PIC-96153,,PH 1stStg Comp Inner Seal Output,FALSE,FALSE,VAL_23-PIC-96153:Z.Y.Value,160673,,VLH_PCN1,1,bar,23-PIC-96153,pi:160673,akerbp
pi:160838,23-TIC-96148:Control Module:BX,PH 1stStg Comp Seal Gas External,VAL_23-TIC-96148:Control Module:BX,PI,23-TIC-96148,,PH 1stStg Comp Seal Gas External,FALSE,FALSE,VAL_23-TIC-96148:Control Module:BX,160838,,VLH_PCN1,1,-,23-TIC-96148,pi:160838,akerbp
pi:160721,23-PT-96149:Z.X2.Value,PH 1st Stage Comp Inner Seal DE,VAL_23-PT-96149:Z.X2.Value,PI,23-PT-96149-02,,PH 1st Stage Comp Inner Seal DE,FALSE,FALSE,VAL_23-PT-96149:Z.X2.Value,160721,,VLH_PCN1,1,,23-PT-96149-02,pi:160721,akerbp
pi:160584,23-NY-96144-09:VALUE,PH (CBM) Phase C Negative Qmax,VAL_23-NY-96144-09:VALUE,PI,23-NY-96144,,PH (CBM) Phase C Negative Qmax,FALSE,FALSE,VAL_23-NY-96144-09:VALUE,160584,,VLH_PCN5,1,mV,23-NY-96144,pi:160584,akerbp
pi:160842,23-TIC-96148:Control Module:YR,PH 1stStg Comp Seal Gas Working Setpoint,VAL_23-TIC-96148:Control Module:YR,PI,23-TIC-96148,,PH 1stStg Comp Seal Gas Working Setpoint,FALSE,TRUE,VAL_23-TIC-96148:Control Module:YR,160842,,VLH_PCN1,1,degC,23-TIC-96148,pi:160842,akerbp
pi:163581,45-PT-92508:X.Value,PH 1stStgSuctCool CoolMed Out,VAL_45-PT-92508:X.Value,PI,45-PT-92508,,PH 1stStgSuctCool CoolMed Out,FALSE,FALSE,VAL_45-PT-92508:X.Value,163581,,VLH_PCN1,1,,45-PT-92508,pi:163581,akerbp
pi:161070,23-ZA-96121-02:Z.X.Value,PH 1stStg Gear Schaft Axial,VAL_23-ZA-96121-02:Z.X.Value,PI,23,,PH 1stStg Gear Schaft Axial,FALSE,FALSE,VAL_23-ZA-96121-02:Z.X.Value,161070,,LAB-WAS-VAL,1,,23,pi:161070,akerbp
pi:160128,23_YT_96133_01:Z.X.Value,PH 1stStg MtrJourn BRG NDE,VAL_23_YT_96133_01:Z.X.Value,PI,23,,PH 1stStg MtrJourn BRG NDE,FALSE,FALSE,VAL_23_YT_96133_01:Z.X.Value,160128,,VLH_PCN1,1,,23,pi:160128,akerbp
pi:160916,23-TT-96113-01:Z.X.Value,PH 1stStg Gear2 Journ BRG NDE,VAL_23-TT-96113-01:Z.X.Value,PI,23,,PH 1stStg Gear2 Journ BRG NDE,FALSE,FALSE,VAL_23-TT-96113-01:Z.X.Value,160916,,LAB-WAS-VAL,1,,23,pi:160916,akerbp
pi:160155,23-FE-9106-H01:Z.Y.Value,PH 1stStgComp OIL HEATER,VAL_23-FE-9106-H01:Z.Y.Value,PI,23-FE-9106,,PH 1stStgComp OIL HEATER,FALSE,FALSE,VAL_23-FE-9106-H01:Z.Y.Value,160155,,VLH_PCN1,1,,23-FE-9106,pi:160155,akerbp
pi:160909,23-TT-96103-03:Z.X.Value,PH 1stStg Comp Thrust BRG IN,VAL_23-TT-96103-03:Z.X.Value,PI,23,,PH 1stStg Comp Thrust BRG IN,FALSE,FALSE,VAL_23-TT-96103-03:Z.X.Value,160909,,LAB-WAS-VAL,1,,23,pi:160909,akerbp
pi:160239,23-KA-9101-M01_Earth_current:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ Earth current,VAL_23-KA-9101-M01_Earth_current:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ Earth current,FALSE,FALSE,VAL_23-KA-9101-M01_Earth_current:VALUE,160239,,VLH_PCN5,1,A,23-KA-9101-M01,pi:160239,akerbp
pi:160076,23_PIC_92538_06:Z.X.Value,PH 1stStgComp STV Perf Limit 1 PV,VAL_23_PIC_92538_06:Z.X.Value,PI,23-PIC-92538,,PH 1stStgComp STV Perf Limit 1 PV,FALSE,FALSE,VAL_23_PIC_92538_06:Z.X.Value,160076,,VLH_PCN1,1,,23-PIC-92538,pi:160076,akerbp
pi:163365,45-FT-92139B:X.Value,PH 1stStg LO Cooler CW,VAL_45-FT-92139B:X.Value,PI,45-FT-92139B,,PH 1stStg LO Cooler CW,FALSE,FALSE,VAL_45-FT-92139B:X.Value,163365,,VLH_PCN1,1,,45-FT-92139B,pi:163365,akerbp
pi:160843,23-TIC-96148:MODE,PH 1stStg Comp Seal Gas Mode,VAL_23-TIC-96148:MODE,PI,23-TIC-96148,,PH 1stStg Comp Seal Gas Mode,TRUE,FALSE,VAL_23-TIC-96148:MODE,160843,,C,1,,23-TIC-96148,pi:160843,akerbp
pi:160273,23-KA-9101-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PH 1st Stage Comp,VAL_23-KA-9101-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PI,23-KA-9101-M01,,PH 1st Stage Comp,FALSE,FALSE,VAL_23-KA-9101-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,160273,,VLH_PCN1,1,,23-KA-9101-M01,pi:160273,akerbp
pi:160571,23-LY-92529_SILch0_SC0_TY1PSP:VALUE,PH (Profiler) Shutdown Channel 0 - Tube y1 Position Setpoint,VAL_23-LY-92529_SILch0_SC0_TY1PSP:VALUE,PI,23-LE-92529,,PH (Profiler) Shutdown Channel 0 - Tube y1 Position Setpoint,FALSE,FALSE,VAL_23-LY-92529_SILch0_SC0_TY1PSP:VALUE,160571,,VLH_PCN5,1,,23-LE-92529,pi:160571,akerbp
pi:160699,23-PT-92523:X.Value,PH 1stStgSuctScrubber,VAL_23-PT-92523:X.Value,PI,23-PT-92523,,PH 1stStgSuctScrubber,FALSE,FALSE,VAL_23-PT-92523:X.Value,160699,,VLH_PCN1,1,,23-PT-92523,pi:160699,akerbp
pi:160265,23-KA-9101-M01-39A:X.Value,PH 1st Stg Mtr RUNNING,VAL_23-KA-9101-M01-39A:X.Value,PI,23-KA-9101-M01-39A,,PH 1st Stg Mtr RUNNING,FALSE,FALSE,VAL_23-KA-9101-M01-39A:X.Value,160265,,VLH_PCN1,1,,23-KA-9101-M01-39A,pi:160265,akerbp
pi:161026,23-YA-96122:Z.X.Value,PH 1stStg Gear1 Velocimeter,VAL_23-YA-96122:Z.X.Value,PI,23,,PH 1stStg Gear1 Velocimeter,FALSE,FALSE,VAL_23-YA-96122:Z.X.Value,161026,,LAB-WAS-VAL,1,,23,pi:161026,akerbp
pi:160551,23-LY-92529_DensityBands_05waterLL:VALUE,PH (Profiler) Density Band 2 Lower Limit (WATER),VAL_23-LY-92529_DensityBands_05waterLL:VALUE,PI,23-LE-92529,,PH (Profiler) Density Band 2 Lower Limit (WATER),FALSE,FALSE,VAL_23-LY-92529_DensityBands_05waterLL:VALUE,160551,,VLH_PCN5,1,Kg/m3,23-LE-92529,pi:160551,akerbp
pi:160672,23-PIC-96153:Z.X.Value,PH 1stStg Comp Inner Seal Measured Value,VAL_23-PIC-96153:Z.X.Value,PI,23-PIC-96153,,PH 1stStg Comp Inner Seal Measured Value,FALSE,FALSE,VAL_23-PIC-96153:Z.X.Value,160672,,VLH_PCN1,1,bar,23-PIC-96153,pi:160672,akerbp
pi:160222,23-KA-9101_EPH:VALUE,PH (CBM) 1st Stg ExpCompr Poly Head,VAL_23-KA-9101_EPH:VALUE,PI,23-KA-9101,,PH (CBM) 1st Stg ExpCompr Poly Head,FALSE,FALSE,VAL_23-KA-9101_EPH:VALUE,160222,,VLH_PCN5,1,,23-KA-9101,pi:160222,akerbp
pi:160766,23-TE-96137-02:X.Value,PH 1stStg Mtr Cold Air,VAL_23-TE-96137-02:X.Value,PI,23-TE-96137-02,,PH 1stStg Mtr Cold Air,FALSE,FALSE,VAL_23-TE-96137-02:X.Value,160766,,VLH_PCN1,1,,23-TE-96137-02,pi:160766,akerbp
pi:160256,23-KA-9101-M01_Running_hours:VALUE,PH (SwitchGear),VAL_23-KA-9101-M01_Running_hours:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear),FALSE,FALSE,VAL_23-KA-9101-M01_Running_hours:VALUE,160256,,VLH_PCN5,1,hours,23-KA-9101-M01,pi:160256,akerbp
